wav_id,contents,sentiment
5f3ff60d9dd513131eacea43,그렇잖아도 친구들하고는 약속 벌써 다 잡았지.,happy
5f3ff64c9dd513131eacea46,나 요즘 너무너무 우울해.,sad
5f3ff65f9dd513131eacea47,사람은 밖에 나가서 활동을 해야하잖아. 친구도 만나고. 그런데 코로나가 내 일상을 다 바꿔버렸어.,sad
5f3ff6809dd513131eacea48,그렇지. 갈 수록 몸이 더 힘들어지고 우울해지고 무거워지는 거 같애.,sad
5f3ff6b99dd513131eacea4a,영화까지 소개해주면 너무 고맙지.,sad
5f3ff6db9dd513131eacea4c,아 요즘은 다들 왜 그러는거지? 이해가 안가.,angry
5f3ff6f29dd513131eacea4d,내가 좋아하는 유튜버가 소개하는 제품이 있길래 사봤지. 그런데 그게 돈 받고 하는 광고였대.,angry
5f3ff7119dd513131eacea4e,더 실망스러운 건 우리한테 사과를 안 해서 우리가 강제로 사과를 시킨 거야.,angry
5f3ff74d9dd513131eacea50,스트레스를 싹 날려버릴만한 영상으로 부탁해.,angry
5f4098ac9dd513131eaceb61,헐! 나 이벤트 당첨 되었어!,happy
5f4098bf9dd513131eaceb62,내가 좋아하는 인플루언서가 이벤트를 하더라고. 그래서 한 번 신청 해봤지!,happy
5f4098d89dd513131eaceb63,한 명 뽑는데 내가 된 거야!,happy
5f40992d9dd513131eaceb67,내 휴가가 엉망진창이 되었어.,angry
5f409b3c9dd513131eaceb7a,아니야. 선수 급은 아니고 그냥 내가 노력한 결과를 얻은 것 같애서 너무 좋다는 거야.,happy
5f409b5e9dd513131eaceb7b,결승선에 들어서는 순간 힘들었던게 싹 잊혀지더라고.,happy
5f409ba59dd513131eaceb7e,나 요즘 주식을 시작했는데 너무 속상해.,sad
5f409bf19dd513131eaceb81,그런데 내가 사자마자 주식이 떨어지기 시작하더라고. 통 오르질 않아.,sad
5f409c0f9dd513131eaceb82,팔 수도 없어. 지금 팔면 반토막이야.,sad
5f409d739dd513131eaceb8f,화장실은 청소를 해도 곰팡이가 사라지질 않아.,angry
5f409dc79dd513131eaceb92,곰팡이 제거제 생각을 못해봤어. 알았으면 진작에 샀을텐데.,angry
5f409ec99dd513131eaceb9e,알바비를 조금씩 모아서 산거기 땜에 비싼건 못 샀어.,happy
5f409f249dd513131eaceba1,정말 그런 보험도 있었어? 당연히 가입해야지.,happy
5f409f5c9dd513131eaceba4,하필 음식점이 많기로 소문난 강남역이야.,neutral
5f409fe29dd513131eacebab,나 드디어 프로젝트 끝났어!,happy
5f40a0299dd513131eacebae,벌써 친구들이랑 내일 만나기로 약속 잡았어.,happy
5f40a0409dd513131eacebaf,그것도 내일 친구들이랑 만나서 계획 할 거야!,happy
5f40a0a29dd513131eacebb3,회사도 재택근무로 바뀌어서 통 밖을 나갈 수가 없어. 그래서 몸이 더 지치고 힘든 것 같애.,sad
5f40a1079dd513131eacebb7,아니 요즘 다 왜 이러는 거야? 난 정말 이해가 안 가.,angry
5f40a1879dd513131eacebbb,사람한테 속은 느낌인 이 기분을 싹 사라지게 해줄 만한 영상이 있어?,angry
5f40a4049dd513131eacebf0,친구가 양식을 좋아하니까 양식을 먹는게 좋을 것 같아.,neutral
5f40a7979dd513131eacec64,친구들을 만나보고 시간이 좀 남으면 어디가서 여행을 가서.,happy
5f40a81a9dd513131eacec72,매일 환기를 시키고 청소를 하는데 왜 곰팡이가 안 없어지지?,angry
5f40a9cc9dd513131eaceca0,헐! 나 이벤트 당첨 됐어!,happy
5f40acf89dd513131eacecdf,단톡방에서 아는 사람이 주식을 추천해서 구입하게 됐어.,sad
5f40ad659dd513131eacece2,주식이 계속 떨어지니까 팔아야하나.,sad
5f40af539dd513131eacecf1,달리는 동안은 너무 지치고 힘들었는데 결승선에 들어서는 순간 너무 기분이 좋았어. 마음이 홀가분했어.,happy
5f40afda9dd513131eacecf5,나 너무 우울해.,sad
5f40b0dd9dd513131eacecfd,"아니, 요즘은 다 왜 이러는 거야? 이해가 안 돼!",angry
5f40b16a9dd513131eaced01,너무 화가 나고 짜증이 나서 아무 영상도 보고 싶지 않아.,angry
5f40b4749dd513131eaced26,내일 친구를 만나는데 뭘 먹을지 모르겠어.,neutral
5f40b4b09dd513131eaced29,나는 일식이 좋아. 그 친구도 아마 일식을 좋아할 거야.,neutral
5f40b5249dd513131eaced2d,나 드디어 프로젝트 끝났어!,happy
5f40b57c9dd513131eaced30,그것도 좋은 생각이야. 오랜만에 친구도 만나고 신나게 놀아야되겠어.,happy
5f40b6899dd513131eaced39,"아니, 요즘 왜 그러는거지? 다들 이해가 안돼.",angry
5f40b69f9dd513131eaced3a,유튜버들이 가짜가 많아. 허위 광고도 많고 짜증이 나. 도대체 뭘 믿으라는 건지.,angry
5f40b6ea9dd513131eaced3c,사과 하는 것도 진실성이 없어보여. 다 그냥 눈 감고 아웅 하듯이 그냥 넘어갈려고만 하는 것 같아.,angry
5f40b98b9dd513131eaced53,너무 맘에 들어. 평소에 내가 원했던 향수야.,happy
5f40b9db9dd513131eaced56,내 휴가가 엉망이야.,angry
5f40bc339dd513131eaced68,그 전에보다 지금 얼마나 많은 노력을 했는지 요번에는 한참이나 기록이 올라갔어.,happy
5f40bcdf9dd513131eaced6c,나 요즘 주식을 시작했는데.,sad
5f40bf249dd513131eaced7e,환기를 시켜도 잘 없어지지가 않아. 청소를 내가 얼마나 열심히 했는데.,angry
5f40bf8b9dd513131eaced81,그래. 내가 사서 써 본 거랑은 다를 수도 있으니까 추천해줘봐.,angry
5f40c0c79dd513131eaced8c,영화도 보고 게임도 하고 음악도 듣고 할 일이 너무 많아! 채팅도 하고 두루두루 기분이 좋아.,happy
5f3e900b9dd513131eace333,오늘부터 3일동안 휴간데 휴가기간 내내 비가 온대.,angry
5f3e90859dd513131eace33d,"아, 나 진짜 휴가 엉망이야.",angry
5f3e90849dd513131eace33c,그 동안 일이 많고 바빠서 일년만에 받은 휴간데 어떻게 이럴 수가 있어.,angry
5f3e90bd9dd513131eace340,아무래도 여행을 가기는 틀린 거 같아. 집에서 즐겁게 보낼 수 있는 방법을 찾아봐야겠어.,angry
5f3e911116bbac1317968ef7,영화 보는데 하나도 재미없다.,angry
5f3e912d9dd513131eace34a,영화 보는데 재미 하나도 없어.,angry
5f3e92c59dd513131eace384,나 요즘 주식을 시작했는데.,sad
5f3e92f19dd513131eace385,단톡방에서 지인 추천으로 주식을 구입하게 됐어.,sad
5f3e93899dd513131eace394,시작한지 얼마 되지 않아서 나도 지켜봐야할 거 같애. 손해가 계속 나니까 오기가 생겨서 원금은 받아야 할 거 같은 생각이 들어.,sad
5f3e93b49dd513131eace399,주식을 시작한지 얼마 안돼서 나도 지켜봐야할 거 같아.,sad
5f3d4b308a3c1005aa97ca07,사람들이 좋다고 평점도 그렇게 줬으면 아마 정말 맛집인 거 같기도 해.,neutral
5f3d4c2d8a3c1005aa97ca10,나 너무 우울해. 매일매일이 힘들어.,sad
5f3d4c8f8a3c1005aa97ca13,맞아. 사람은 밖에 나가서 활동을 해야되거든. 안그러니까 이렇게 지치고 힘들지.,sad
5f3d4ccb8a3c1005aa97ca15,영화까지 찾아주면 난 정말 고맙지.,sad
5f3d4f518a3c1005aa97ca1e,내가 좋아하는 유튜버가 괜찮은 제품이라고 소개를 하더라고. 난 그걸 철썩같이 믿고 구매했지 뭐야. 근데 알고 봤더니 그게 광고였대. 돈 받고 하는 광고.,angry
5f3d4fc58a3c1005aa97ca23,맞아. 기분전환용 뭔가가 필요하긴 해. 좋은 생각이네. 한번 추천해줘 봐.,angry
5f3dc5af8a3c1005aa97cb80,코로나 때문에 재택근무를 하게 되면서 매일 집안에만 있으니까 너무나 우울해.,sad
5f3dc6eb8a3c1005aa97cb93,평소에 좋아하던 인플루언서인데 이벤트를 한다기에 그냥 한 번 해봤지! 그랬더니 당첨이 된 거야!,happy
5f3dc7128a3c1005aa97cb94,이게 상품이 좋은 거라서 딱 한 명만 뽑는 거였어.,happy
5f3dcaec8a3c1005aa97cbc3,맞아. 장마철은 정말 습기 때문에 곰팡이와의 전쟁인 거 같아.,angry
5f3dcc908a3c1005aa97cbdb,"우와. 우와, 정말 그런 보험도 다 있어? 꿀 같은 팁 정말 고마워!",happy
5f3deee28a3c1005aa97cc44,"아니, 요즘 다 왜 이러는 거야? 정말 이해가 안돼.",angry
5f3def018a3c1005aa97cc45,내가 좋아하는 유튜버가 뒷광고 때문에 시청자들한테 사과하는 영상을 올렸어.,angry
5f3defb38a3c1005aa97cc49,너무 화가 나니까 영상 보는 거 자체가 싫어졌어.,angry
5f3df76f8a3c1005aa97cc52,그래주면 정말 고마워. 덕분에 맛있게 먹고 올 수 있을 것 같아.,neutral
5f3df7948a3c1005aa97cc54,나 프로젝트 드디어 끝냈어.,happy
5f3df7c48a3c1005aa97cc56,지금 마음 같아선 뭐라도 다 하고 싶어. 다 알려줘. 뭘 해야될지.,happy
5f3df8a28a3c1005aa97cc5e,사람은 밖에 나가서 활동해야 하잖아. 하지만 코로나가 장기화 되면서 회사도 재택근무로 바뀌었어.,sad
5f3df8e18a3c1005aa97cc60,그런 노래도 있어? 좀 즐거운 걸로 알아봐줘.,sad
5f3df9308a3c1005aa97cc63,요즘 사람들 때문에 미치겠어! 믿을 수 있는 사람들이 별로 없어!,angry
5f3e758e9dd513131eace218,내 휴가가 엉망이 되었어!,angry
5f3e75a29dd513131eace219,하필 내 휴가 기간이랑 장마철이랑 겹쳐서 온통 물난리야.,angry
5f3e77a19dd513131eace238,나 요즘 주식 시작 했는데 너무 속상해 죽겠어.,sad
5f3e77db9dd513131eace23f,요즘 뜬다는 바이오 주식인데 살 때는 좋았는데.,sad
5f3e8cc39dd513131eace2f8,나 프로젝트 드디어 끝났다?,happy
5f3e8cd79dd513131eace2f9,어 완전히 끝났어. 다 마무리 됐어.,happy
5f3e8d9d9dd513131eace306,코로나 때문에 재택근무 중이고 외출도 못하고 맨날 집에 있으니까 너무 우울하다.,sad
5f3e8de69dd513131eace30b,그래. 그거라도 보면서 기분전환 해야겠다.,sad
5f3e8f1e9dd513131eace321,나 너무 우울해.,sad
5f3ca4ff8a3c1005aa97c516,그런 것도 있어? 그러면 한 번 올려줘. 기분이 너무 더럽거든.,angry
5f3ca66b8a3c1005aa97c520,내 휴가 정말 끝났어 이제.,angry
5f3cc59d8a3c1005aa97c6b9,나 너무 우울해.,sad
5f3cc64b8a3c1005aa97c6d4,기분이 좋아지는 음악을 들으면 기분이 나아질 거 같아.,sad
5f3cc6738a3c1005aa97c6d6,나는 재미있는 영화나 신나는 음악이 좋더라고.,sad
5f3cc7578a3c1005aa97c6fe,최종 발표를 마쳤으니까 프로젝트가 끝난거지!,happy
5f3cc7718a3c1005aa97c700,신나는 음악을 들으면서 춤이라도 추고 싶어.,happy
5f3cc7908a3c1005aa97c704,프로젝트 하느라고 한달 동안 친구를 못 만났었는데 친구를 이번 기회에 만나봐야겠어. 너무 신나!,happy
5f3cc7c98a3c1005aa97c70b,프로젝트 하느라고 머리가 너무 아팠는데 어디 여행을 가서 머리 좀 식히고 오는 것도 좋을 것 같아. 어디로 가볼까?,happy
5f3cc82d8a3c1005aa97c716,최종 발표를 마쳤으니까 프로젝트가 완전히 끝난거야. 너무 신나!,happy
5f3cc84f8a3c1005aa97c719,신나는 음악을 들으면서 좀 즐기는 것도 괜찮을 거 같아!,happy
5f3cc88a8a3c1005aa97c71f,프로젝트 하느라고 머리가 너무 아팠는데 이번 기회에 여행을 가서 머리 좀 식히고 와야겠어.,happy
5f3cc8ac8a3c1005aa97c721,프로젝트 하느라고 머리가 너무 아팠는데 이번 기회에 여행을 가서 머리 좀 식히고 와야겠어.,happy
5f3cc9218a3c1005aa97c727,나 휴가가 엉망이야!,angry
5f3cc9f68a3c1005aa97c73a,여름에 바다를 보러 가기로 했는데 장마가 진대.,angry
5f3cca248a3c1005aa97c73e,일이 너무 많아서 일년만에 휴가를 낸 건데 어쩜 이럴 수가 있어?,angry
5f3cca5a8a3c1005aa97c742,휴가 기간 내내 비가 온다니까 어쩔 수 없이 집에서 할 수 있는 걸 찾아봐야 할 거 같아. 그런데 너무 속상해.,angry
5f3ccf018a3c1005aa97c752,사과를 하는데 너무 가볍게 사과를 하니까 진심이 안 느껴져. 거짓 사과 같아서 더 화가 나.,angry
5f3cd1368a3c1005aa97c761,내일 친구를 만나는데 뭘 먹어야할지 모르겠어.,neutral
5f3cd2fd8a3c1005aa97c771,내일 친구를 만나는데 뭘 먹어야할지 모르겠어.,neutral
5f3cd3158a3c1005aa97c772,강남역에서 친구를 만나기로 했어.,neutral
5f3cd3308a3c1005aa97c773,강남역에 맛집이 엄청 많아서 고르는게 머리가 아파. 나는 양식이 괜찮은 거 같아.,neutral
5f3cd3518a3c1005aa97c774,애피타이저를 푸짐하게 주는 집도 괜찮아. 내 친구가 엄청 좋아할 거 같아.,neutral
5f3cd38f8a3c1005aa97c775,친구를 만나서 니가 추천한 곳에 가서 먹어볼게. 너무 기대 돼.,neutral
5f3cd3f58a3c1005aa97c779,내가 좋아하는 유튜버가 사과 영상을 올렸어.,angry
5f3cd4998a3c1005aa97c77d,영상을 보는게 너무 싫어졌어. 내가 좋아하는 유튜버가 걸리고 나니까 아무 영상도 보기 싫어.,angry
5f3cd4be8a3c1005aa97c77e,내가 좋아하는 유튜버가 걸려서 아무런 영상도 보고싶지 않아.,angry
5f3d05d08a3c1005aa97c887,그래. 그게 좋겠다. 맛있겠다.,neutral
5f3d060c8a3c1005aa97c889,나 드디어 프로젝트 끝났어!,happy
5f3d06268a3c1005aa97c88a,그동안 얼마나 열심히 했는지 말도 못하게 힘들었는데 이제 완전히 끝났어!,happy
5f3d06468a3c1005aa97c88b,신나게 놀아야 되겠어. 맛있는 것도 먹고 음악도 틀고. 신나게 친구도 만나고!,happy
5f3d06848a3c1005aa97c88d,정말 여행도 가고 싶어. 요즘은 휴가철이라 갈데도 많은 것 같아.,happy
5f3d06a48a3c1005aa97c88e,그래? 알았어. 고마운 얘기야. 언제든 이야기할게.,happy
5f3d082f8a3c1005aa97c899,마음이 너무 힘들어. 답답하고 꿀꿀하고 무기력해졌어.,sad
5f3d084e8a3c1005aa97c89a,기분 전환을 한 번 해볼까? 음악도 듣고 그러고 싶은데 음악이 안 땡겨.,sad
5f3d08728a3c1005aa97c89e,"영화는 재밌겠다. 영화를 한 편 봐야겠어. 재밌는 거, 웃을 수 있는 거를 찾아봐야겠어.",sad
5f3d0a338a3c1005aa97c8b5,"아니, 요즘 왜 그러는거지 다들? 이해가 안되네.",angry
5f3d0a4c8a3c1005aa97c8b6,유튜브에서 사기 광고를 하고 있어.,angry
5f3d0a638a3c1005aa97c8b7,너무 실망스러워. 그만큼 재밌게 보고 믿었는데. 이게 다 가짜라니.,angry
5f3d0a858a3c1005aa97c8b8,너무 화가 나니까 사과도 사과 같지가 않아. 진정성이 없어.,angry
5f3d0aa38a3c1005aa97c8b9,그런 것도 있어? 한 번 추천해주면 고맙지.,angry
5f62fa563bd6941613f6d6ad,안녕하세요?,neutral
5f48b469c3e6ff798e91c83f,어. 강남역에서 만나기로 했어.,neutral
5f48b637c3e6ff798e91c86b,강남역에서 만나기로 했어.,neutral
5f447dc39dd513131eacf87b,응? 무슨 소리야? 무슨 대화를 완료했어?,neutral
5f3d0bd08a3c1005aa97c8c4,내 휴가가 엉망이야!,angry
5f3d0be28a3c1005aa97c8c5,가야하는데 장마가 와서 갈 수가 없어. 일 년 만에 휴간데 너무 속상해.,angry
5f3d0c058a3c1005aa97c8c6,친구들하고 바닷가 가서 신나게 놀고 올 생각이었는데 비가 너무 많이 와서 못가게 됐어.,angry
5f3d0c298a3c1005aa97c8c7,일년만에 휴가거든. 지금 일하고 있는 프로젝트가 끝나서 신나게 놀고 올 계획이었는데.,angry
5f3d0c568a3c1005aa97c8c8,없겠지. 나갈 수가 없으니 집에서 영화나 봐야될 것 같아.,angry
5f3fe28c9dd513131eace8b0,프로젝트를 하느라고 매일 바쁘고 힘들었는데 이번 기회에 여행을 가서 마음을 좀 휴식을 취하고 와야겠어.,happy
5f3e96399dd513131eace3c5,축하해줘. 나 기분 좋은 일이 생겼어.,happy
5f3e96d19dd513131eace3ca,달리는 동안에는 너무 힘들고 지쳤는데 결승선을 통과하는 순간 기분이 너무 좋았어. 날아갈 것 같았어.,happy
5f3e96f69dd513131eace3cb,함께 달리는 크루가 있어서 내가 지치고 힘들 때 큰 힘이 돼줘.,happy
5f3e97759dd513131eace3d1,헐! 나 이벤트에 당첨 됐어!,happy
5f3e978b9dd513131eace3d2,내가 좋아하는 인플루언서가 진행하는 이벤트에 당첨된 거야. 너무 기뻐!,happy
5f3e97b39dd513131eace3d3,당첨자는 한 명 뽑는 건데 내가 된 거야. 정말 행운이지?,happy
5f3e97d59dd513131eace3d4,당첨 선물이 내가 예전부터 갖고 싶었던 향수라서 너무 좋아. 너무 마음에 들어.,happy
5f3e98019dd513131eace3d5,친구들한테 이벤트에 당첨됐다고 이야기 했더니 친구들이 엄청 부러워 한다?,happy
5f3e99a29dd513131eace3e3,"아니, 요즘 다 왜 이러지? 정말 이해가 안돼.",angry
5f3e99b99dd513131eace3e4,내가 좋아하는 유튜버가 뒷광고를 했다고 시청자들한테 사과 영상을 올렸어.,angry
5f3e9a459dd513131eace3e8,기분전환용 영상이 어떤건지 궁금하긴 하네.,angry
5f3e9a639dd513131eace3e9,기분전환용 영상이 어떤거야? 나한테 말 좀 해줘봐.,angry
5f3ea0bf9dd513131eace411,내일 친구랑 약속 있는데 뭘 먹어야 될지 고민이야.,neutral
5f3ea0d69dd513131eace412,만나는 건 강남역에서 만나기로 했어.,neutral
5f3ea11f9dd513131eace415,그래. 같은 값이면 애피타이저도 잘 나오는 곳이 낫겠지?,neutral
